,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
2974,95/06/26,0,-2511,-733,6466,-716 8,961,62 7,3.48%,14.86%,-,51.45,52.1,51.25,51.8,0.65,1.27%,6504,335466,0
2975,95/06/23,-465,-7308,175,7182,427 0,899,-112 4,3.88%,12.52%,-,51.3,51.4,50.65,51.15,-0.5,-0.97%,9694,493365,0
2976,95/06/22,-90,-10202,3711,6755,-479 9,1011,131 8,3.69%,14.97%,-,50.95,51.75,50.8,51.65,1.45,2.89%,17118,882502,0
2977,95/06/21,-213,-3030,237,7234,231 4,880,-14 10,3.99%,12.16%,-,50.4,50.8,50.1,50.2,-0.25,-0.50%,5953,300110,0
2978,95/06/20,0,-3354,-439,7003,581 9,894,-28 1,3.89%,12.77%,-,51.8,51.8,49.9,50.45,-1.4,-2.70%,11027,559566,0
2979,95/06/19,83,-1529,134,6422,-18 9,922,-234 4,3.59%,14.36%,-,51.9,52.1,51.6,51.85,-0.05,-0.10%,4308,223200,0
2980,95/06/16,121,-2176,3149,6440,-745 5,1156,91 8,3.61%,17.95%,-,51.95,52.35,51.75,51.9,1.1,2.17%,9818,510906,0
2981,95/06/15,-130,-3588,150,7185,-13 1,1065,113 6,4.04%,14.82%,-,51.45,51.45,50.4,50.8,-0.3,-0.59%,6833,347253,0
2982,95/06/14,-1010,-321,31,7198,-21 5,952,-209 3,4.06%,13.23%,-,49.65,51.1,49.65,51.1,1.5,3.02%,5589,281940,0
2983,95/06/13,0,-1937,-4203,7219,464 6,1161,177 6,4.08%,16.08%,-,50.2,50.2,49.41,49.6,-1.1,-2.17%,8531,424043,0
2984,95/06/12,0,-3335,-2535,6755,153 3,984,-2 3,3.88%,14.57%,-,50.35,50.7,49.7,50.7,-0.1,-0.20%,7178,359449,0
2985,95/06/09,376,-6411,-3540,6602,667 8,986,336 8,3.81%,14.93%,-,50.0,50.8,49.4,50.8,0.81,1.62%,14286,713800,0
2986,95/06/08,300,-9714,-9288,5935,813 6,650,189 10,3.45%,10.95%,-,51.5,51.5,49.8,49.99,-1.86,-3.59%,22418,1136550,0
2987,95/06/07,600,-1635,-2582,5122,232 9,461,-12 2,3.14%,9.00%,-,52.6,52.6,51.8,51.85,-1.05,-1.98%,7289,379691,0
2988,95/06/06,-729,-887,-7875,4890,182 7,473,1 10,3.01%,9.67%,-,52.25,52.9,52.0,52.9,0.45,0.86%,12300,642945,0
2989,95/06/05,240,-2144,-779,4708,48 2,472,84 5,2.91%,10.03%,-,54.3,54.3,52.3,52.45,-1.85,-3.41%,6797,362531,0
2990,95/06/02,-60,1818,42,4660,-137 1,388,-45 10,3.00%,8.33%,-,53.6,54.3,53.45,54.3,0.9,1.69%,4501,242063,0
2991,95/06/01,105,-46,-927,4797,-26 7,433,1 0,3.08%,9.03%,-,53.25,53.6,53.15,53.4,0.0,0.00%,2504,133590,0
2992,95/05/30,160,-3283,-260,4823,84 7,432,-32 5,3.10%,8.96%,-,53.5,53.7,53.0,53.4,-0.2,-0.37%,4980,265640,0
2993,95/05/29,215,-567,57,4739,94 6,464,9 3,3.06%,9.79%,-,53.8,53.8,53.15,53.6,0.3,0.56%,2022,107867,0
2994,95/05/26,1009,-1458,-901,4645,116 3,455,-1 8,3.00%,9.80%,-,53.8,54.05,53.1,53.3,-0.05,-0.09%,5455,292491,0
2995,95/05/25,969,-389,-2614,4529,28 0,456,30 8,2.93%,10.07%,-,53.35,53.7,53.0,53.35,0.0,0.00%,4100,218380,0
2996,95/05/24,400,-2694,-1505,4501,-87 8,426,-41 7,2.92%,9.46%,-,53.3,53.65,52.7,53.35,0.35,0.66%,5950,315819,0
2997,95/05/23,354,-311,-6618,4588,455 0,467,3 4,2.98%,10.18%,-,53.25,53.5,52.9,53.0,-0.9,-1.67%,9833,523004,0
2998,95/05/22,459,1079,-4784,4133,-132 9,464,-28 8,2.69%,11.23%,-,55.1,55.2,53.9,53.9,-0.85,-1.55%,7050,383487,0
2999,95/05/19,711,3379,-5606,4265,223 4,492,43 10,2.77%,11.54%,-,54.4,55.1,54.4,54.75,0.1,0.18%,6430,351940,0
3000,95/05/18,90,-305,-4531,4042,231 9,449,-23 1,2.61%,11.11%,-,54.65,54.8,54.45,54.65,-0.95,-1.71%,8801,480743,0
3001,95/05/17,679,4028,-5754,3811,228 9,472,-35 4,2.46%,12.39%,-,55.3,55.8,55.15,55.6,0.4,0.72%,8059,447185,0
3002,95/05/16,223,521,-4014,3581,151 5,507,-30 8,2.31%,14.16%,-,56.1,56.15,55.2,55.2,-0.8,-1.43%,6589,366805,0
3003,95/05/15,632,-2949,-3844,3430,231 1,537,-54 6,2.28%,15.66%,-,56.9,56.9,55.75,56.0,-1.5,-2.61%,10741,604155,0
3004,95/05/12,366,-2126,-524,3199,54 5,591,-25 3,2.15%,18.47%,-,57.3,57.5,56.85,57.5,-0.25,-0.43%,3814,218142,0
3005,95/05/11,1969,-3882,-534,3145,132 6,616,19 6,2.12%,19.59%,-,57.05,58.0,56.7,57.75,0.35,0.61%,6134,352751,0
3006,95/05/10,1144,-3543,-1380,3013,-284 3,597,-14 3,2.04%,19.81%,-,58.5,58.55,57.1,57.4,-1.1,-1.88%,9546,552540,0
3007,95/05/09,558,-5239,1805,3297,-82 8,611,-12 8,2.25%,18.53%,-,59.3,59.3,58.1,58.5,-0.7,-1.18%,7118,417872,0
3008,95/05/08,404,-2626,1617,3379,188 6,623,-30 10,2.33%,18.44%,-,58.6,59.2,58.6,59.2,0.8,1.37%,4757,280270,0
3009,95/05/05,650,159,-51,3191,268 9,653,12 2,2.22%,20.46%,-,58.2,59.1,58.2,58.4,0.4,0.69%,3199,187214,0
3010,95/05/04,217,184,45,2923,233 7,641,-17 10,2.03%,21.93%,-,57.4,58.3,57.4,58.0,0.8,1.40%,2532,146388,0
3011,95/05/03,25,-728,1129,2690,299 2,658,7 5,1.87%,24.46%,-,57.2,57.5,57.2,57.2,0.4,0.70%,4254,243953,0
3012,95/05/02,-150,4,640,2391,-149 1,651,5 10,1.66%,27.23%,-,56.8,57.0,56.5,56.8,0.0,0.00%,2092,118977,0
3013,95/04/28,2,422,-574,2540,116 7,646,-31 5,1.76%,25.43%,-,56.5,56.85,56.1,56.8,0.2,0.35%,2358,133002,0
3014,95/04/27,545,-1892,270,2424,-135 6,677,-21 3,1.68%,27.93%,-,56.9,57.05,56.6,56.6,-0.25,-0.44%,4250,241938,0
3015,95/04/26,250,316,70,2559,16 3,698,5 8,1.77%,27.28%,-,56.0,56.85,55.7,56.85,1.0,1.79%,2267,127245,0
3016,95/04/25,0,-499,574,2543,8 0,693,5 8,1.75%,27.25%,-,56.3,56.6,55.7,55.85,-0.5,-0.89%,1659,93018,0
3017,95/04/24,-70,516,622,2535,-99 8,688,-12 7,1.74%,27.14%,-,55.85,56.45,55.8,56.35,0.1,0.18%,2788,156977,0
3018,95/04/21,145,938,310,2634,5 0,700,2 4,1.81%,26.58%,-,56.3,56.6,56.15,56.25,0.15,0.27%,3135,176849,0
3019,95/04/20,105,648,500,2629,49 9,698,38 8,1.81%,26.55%,-,55.7,56.15,55.7,56.1,0.4,0.72%,2859,160030,0
3020,95/04/19,250,972,279,2580,127 4,660,-133 10,1.77%,25.58%,-,55.5,56.0,55.5,55.7,0.4,0.72%,4477,249802,0
3021,95/04/18,0,-284,410,2453,60 9,793,-47 1,1.69%,32.33%,-,55.3,55.3,54.75,55.3,0.1,0.18%,1197,65852,0
3022,95/04/17,-50,678,-0,2393,27 9,840,67 4,1.65%,35.10%,-,55.15,55.35,55.0,55.2,0.15,0.27%,3855,212910,0
3023,95/04/14,0,1548,0,2367,-42 5,773,2 8,1.63%,32.66%,-,54.4,55.2,54.4,55.05,0.65,1.19%,2515,137603,0
3024,95/04/13,41,996,25,2408,-75 1,771,37 6,1.65%,32.02%,-,54.1,54.4,54.0,54.4,0.45,0.83%,3146,170709,0
3025,95/04/12,85,245,30,2483,-45 5,734,-23 3,1.70%,29.56%,-,53.4,53.95,53.3,53.95,0.4,0.75%,2479,133482,0
3026,95/04/11,-50,94,73,2528,-163 6,757,12 6,1.73%,29.94%,-,53.85,54.0,53.55,53.55,-0.55,-1.02%,888,47658,0
3027,95/04/10,-195,1414,-20,2691,-17 3,745,2 3,1.85%,27.68%,-,53.45,54.35,53.45,54.1,0.2,0.37%,3942,212953,0
3028,95/04/07,-80,1506,0,2708,-103 8,743,3 8,1.86%,27.44%,-,53.9,54.2,53.55,53.9,0.2,0.37%,3291,177289,0
3029,95/04/06,-100,3399,398,2811,6 6,740,49 10,1.92%,26.33%,-,53.6,53.8,53.45,53.7,0.6,1.13%,4154,222601,0
3030,95/04/04,-50,1235,66,2805,-85 9,691,49 2,1.91%,24.63%,-,53.1,53.25,53.0,53.1,0.0,0.00%,2604,138437,0
3031,95/04/03,-855,2318,252,2890,-265 7,642,-47 10,1.97%,22.21%,-,52.8,53.15,52.65,53.1,0.3,0.57%,2959,156805,0
3032,95/03/31,-170,2281,-140,3155,-143 7,689,-46 5,2.14%,21.84%,-,52.3,53.0,52.3,52.8,0.5,0.96%,2612,137546,0
3033,95/03/30,-80,1581,-148,3298,-12 6,735,-47 3,2.23%,22.29%,-,51.8,52.3,51.8,52.3,0.6,1.16%,2387,124464,0
3034,95/03/29,-969,1362,-179,3310,-42 3,782,7 8,2.23%,23.63%,-,51.2,51.75,51.2,51.7,0.2,0.39%,1585,81775,0
3035,95/03/28,-25,3464,-57,3352,-49 0,775,28 8,2.26%,23.12%,-,51.2,51.55,51.05,51.5,0.45,0.88%,4158,213175,0
3036,95/03/27,272,725,-40,3401,-24 8,747,11 7,2.27%,21.96%,-,50.9,51.1,50.85,51.05,0.15,0.29%,1243,63387,0
3037,95/03/24,31,240,-41,3425,-26 0,736,1 4,2.29%,21.49%,-,50.4,50.9,50.4,50.9,0.4,0.79%,957,48478,0
3038,95/03/23,0,391,-1949,3451,91 9,735,9 8,2.30%,21.30%,-,50.7,50.95,50.4,50.5,-0.25,-0.49%,2840,143858,0
3039,95/03/22,0,204,-2500,3360,53 4,726,-16 10,2.24%,21.61%,-,51.25,51.25,50.65,50.75,-0.8,-1.55%,3618,184245,0
3040,95/03/21,30,310,-236,3307,-394 9,742,19 1,2.20%,22.44%,-,52.0,52.0,51.55,51.55,-0.4,-0.77%,1046,54052,0
3041,95/03/20,0,1142,-17,3701,40 9,723,1 4,2.47%,19.54%,-,52.3,52.3,51.8,51.95,-0.05,-0.10%,2145,111596,0
3042,95/03/17,-202,457,-476,3661,18 5,722,-112 8,2.43%,19.72%,-,51.9,52.0,51.5,52.0,0.1,0.19%,1886,97708,0
3043,95/03/16,0,778,-52,3643,-18 1,834,97 6,2.42%,22.89%,-,52.1,52.65,51.85,51.9,-0.25,-0.48%,2040,106766,0
3044,95/03/15,-430,1840,-80,3661,-10 5,737,7 3,2.43%,20.13%,-,51.5,52.15,51.5,52.15,0.85,1.66%,2525,130974,0
3045,95/03/14,0,1804,-336,3671,-10 6,730,10 6,2.43%,19.89%,-,51.9,51.9,51.15,51.3,-0.5,-0.97%,3315,170258,0
3046,95/03/13,-76,-53,154,3681,47 3,720,-9 3,2.43%,19.56%,-,52.0,52.15,51.8,51.8,0.2,0.39%,1077,55923,0
3047,95/03/10,-130,37,-251,3634,-41 8,729,3 8,2.40%,20.06%,-,51.85,51.95,51.45,51.6,-0.05,-0.10%,1181,61121,0
3048,95/03/09,-26,-1028,-1271,3675,-31 6,726,7 10,2.43%,19.76%,-,51.65,51.75,51.3,51.65,0.25,0.49%,3378,174320,0
3049,95/03/08,0,-60,-907,3706,47 9,719,-112 2,2.45%,19.40%,-,52.0,52.0,51.1,51.4,-0.4,-0.77%,1712,88101,0
3050,95/03/07,-15,1385,-2565,3659,46 7,831,-8 10,2.42%,22.71%,-,52.2,52.2,51.7,51.8,-0.65,-1.24%,3889,201984,0
3051,95/03/06,-335,1663,-140,3613,30 2,839,-48 5,2.38%,23.22%,-,54.5,54.5,52.05,52.45,0.4,0.77%,2865,150259,0
3052,95/03/03,20,133,91,3583,68 1,887,116 10,2.36%,24.76%,-,52.8,53.05,52.05,52.05,-0.8,-1.51%,2136,112133,0
3053,95/03/02,-126,4946,346,3515,161 7,771,27 0,2.31%,21.93%,-,52.9,53.3,52.85,52.85,0.0,0.00%,7088,376003,0
3054,95/03/01,435,2445,245,3354,-278 6,744,-65 1,2.18%,22.18%,-,52.35,52.9,52.1,52.85,0.45,0.86%,5317,279214,0
3055,95/02/27,-99,188,-329,3632,-39 7,809,30 5,2.36%,22.27%,-,52.0,52.45,51.8,52.4,0.35,0.67%,1763,92122,0
3056,95/02/24,37,-254,15,3671,-41 6,779,-20 3,2.38%,21.22%,-,51.7,52.1,51.7,52.05,0.35,0.68%,1177,61068,0
3057,95/02/23,293,-1385,-891,3712,-46 3,799,92 8,2.41%,21.52%,-,52.1,52.15,51.6,51.7,-0.4,-0.77%,3109,161166,0
3058,95/02/22,-65,-49,-2376,3758,22 0,707,-57 8,2.44%,18.81%,-,52.8,52.8,51.75,52.1,-0.7,-1.33%,4011,209399,0
3059,95/02/21,-25,1053,125,3736,-36 8,764,45 7,2.43%,20.45%,-,53.2,53.3,52.75,52.8,-0.1,-0.19%,1722,91295,0
3060,95/02/20,-85,396,335,3772,76 0,719,4 4,2.45%,19.06%,-,52.5,53.0,52.45,52.9,-0.05,-0.09%,1346,71043,0
3061,95/02/17,-277,1693,22,3696,-35 9,715,-1 8,2.40%,19.35%,-,53.15,53.2,52.7,52.95,-0.1,-0.19%,2926,154983,0
3062,95/02/16,-397,8865,-1080,3731,-38 4,716,38 10,2.41%,19.19%,-,52.15,53.05,52.15,53.05,1.0,1.92%,10880,574066,0
3063,95/02/15,25,1860,-29,3769,158 9,678,-21 1,2.40%,17.99%,-,52.3,52.6,52.05,52.05,-0.2,-0.38%,6464,339013,0
3064,95/02/14,-50,-527,601,3611,264 9,699,-10 4,2.28%,19.36%,-,51.75,52.25,51.6,52.25,0.25,0.48%,3889,202590,0
3065,95/02/13,0,2219,-1724,3347,-63 5,709,11 8,2.11%,21.18%,-,52.1,52.3,51.75,52.0,-0.1,-0.19%,3806,198296,0
3066,95/02/10,324,1119,-838,3410,35 1,698,18 6,2.14%,20.47%,-,52.3,52.4,51.9,52.1,-0.1,-0.19%,2456,127913,0
3067,95/02/09,348,1121,-845,3375,31 5,680,-10 3,2.11%,20.15%,-,52.5,52.75,52.2,52.2,-0.1,-0.19%,2718,142607,0
3068,95/02/08,0,341,-955,3344,18 6,690,-17 6,2.09%,20.63%,-,52.6,52.9,52.15,52.3,-0.7,-1.32%,1847,96927,0
3069,95/02/07,-209,4552,1536,3326,-172 3,707,49 3,2.08%,21.26%,-,52.6,53.15,52.6,53.0,0.65,1.24%,8037,425289,0
3070,95/02/06,0,6659,-1054,3498,125 8,658,23 8,2.17%,18.81%,-,51.55,53.0,51.45,52.35,0.75,1.45%,8421,436191,0
3071,95/02/03,10,2132,473,3373,-45 6,635,39 10,2.07%,18.83%,-,51.8,52.3,51.55,51.6,0.25,0.49%,3852,199838,0
3072,95/01/25,10,3745,762,3418,-151 7,596,12 5,2.09%,17.44%,-,51.05,51.5,51.05,51.35,0.35,0.69%,7265,372714,0
3073,95/01/24,20,923,1470,3569,20 6,584,-76 3,2.17%,16.36%,-,50.6,51.05,50.6,51.0,0.45,0.89%,3390,172450,0
3074,95/01/23,30,-1043,87,3549,88 3,660,-71 8,2.15%,18.60%,-,50.8,50.9,50.4,50.55,-0.75,-1.46%,4077,206219,0
3075,95/01/20,-94,433,2194,3461,-590 0,731,1 8,2.10%,21.12%,-,51.45,51.55,51.1,51.3,-0.1,-0.19%,5922,304177,0
3076,95/01/19,89,3763,-1442,4051,57 8,730,-29 7,2.46%,18.02%,-,51.05,51.45,50.7,51.4,0.55,1.08%,7862,402433,0
3077,95/01/18,180,3618,-5217,3994,-297 0,759,-47 4,2.40%,19.00%,-,52.0,52.0,50.8,50.85,-2.0,-3.78%,7723,396254,0
3078,95/01/17,-206,4379,317,4291,-15 9,806,17 8,2.57%,18.78%,-,52.85,53.15,52.85,52.85,0.0,0.00%,7820,414723,0
3079,95/01/16,47,4789,359,4306,13 4,789,5 10,2.56%,18.32%,-,52.35,52.85,52.15,52.85,0.4,0.76%,7382,388479,0
3080,95/01/13,32,2667,-227,4293,-338 9,784,9 1,2.54%,18.26%,-,52.8,52.85,52.35,52.45,-0.25,-0.47%,4138,217876,0
3081,95/01/12,-192,12180,-328,4631,-45 9,775,31 4,2.73%,16.74%,-,52.7,53.25,52.7,52.7,0.15,0.29%,15029,796812,0
3082,95/01/11,60,4178,-144,4676,-12 5,744,23 8,2.70%,15.91%,-,52.2,52.7,52.0,52.55,0.25,0.48%,5611,293624,0
3083,95/01/10,-50,1783,994,4691,51 1,721,-9 6,2.70%,15.37%,-,52.95,52.95,52.25,52.3,-0.5,-0.95%,4284,225188,0
3084,95/01/09,63,4555,376,4640,55 5,730,-75 3,2.66%,15.73%,-,52.8,53.2,52.6,52.8,0.5,0.96%,7518,396975,0
3085,95/01/06,106,1633,2930,4585,-156 6,805,-10 6,2.62%,17.56%,-,52.45,52.8,52.3,52.3,-0.15,-0.29%,5867,307999,0
3086,95/01/05,126,2527,2960,4741,-61 3,815,31 3,2.69%,17.19%,-,52.05,52.6,52.05,52.45,0.75,1.45%,8176,428028,0
3087,95/01/04,-50,1006,2979,4802,-315 8,784,27 8,2.72%,16.33%,-,51.95,52.1,51.5,51.7,0.25,0.49%,9562,495913,0
3088,95/01/03,305,2471,-184,5117,-539 6,757,-4 10,2.88%,14.79%,-,50.45,51.5,50.4,51.45,0.9,1.78%,5229,266571,0
3089,95/01/02,-240,-1513,-605,5656,"1,185 9",761,27 2,3.18%,13.45%,-,50.75,50.8,50.35,50.55,-0.7,-1.37%,4920,248570,0
3090,94/12/30,-35,3550,-1228,4471,-115 7,734,11 5,2.52%,16.42%,-,51.25,51.5,51.25,51.25,-0.1,-0.19%,7252,372462,0
3091,94/12/29,325,7574,-408,4586,10 6,723,5 3,2.57%,15.77%,-,51.0,51.6,51.0,51.35,0.35,0.69%,13810,709079,0
3092,94/12/28,204,-2626,-603,4576,69 3,718,-7 8,2.53%,15.69%,-,51.0,51.05,50.75,51.0,-0.4,-0.78%,6302,321027,0
3093,94/12/27,-180,1624,1169,4507,-61 0,725,-2 8,2.49%,16.09%,-,51.15,51.5,51.0,51.4,0.15,0.29%,9100,466488,0
3094,94/12/26,53,1811,612,4568,505 8,727,-22 7,2.53%,15.92%,-,51.15,51.35,51.0,51.25,0.25,0.49%,4128,211474,0
3095,94/12/23,-1307,14829,1406,4063,113 0,749,-19 4,2.23%,18.43%,-,50.3,51.0,50.25,51.0,0.75,1.49%,25789,1307571,0
3096,94/12/22,-48,1040,941,3950,-208 9,768,15 8,2.14%,19.44%,-,50.6,50.75,50.25,50.25,-0.4,-0.79%,5523,279122,0
3097,94/12/21,-494,8719,1063,4158,-64 4,753,3 10,2.25%,18.11%,-,50.3,50.7,50.25,50.65,0.35,0.70%,11422,577080,0
3098,94/12/20,78,5217,630,4222,-96 9,750,2 1,2.27%,17.76%,-,50.3,50.35,50.1,50.3,-0.05,-0.10%,6701,336464,0
3099,94/12/19,1,6279,-10,4318,398 9,748,-44 4,2.31%,17.32%,-,49.81,50.4,49.81,50.35,0.57,1.15%,8195,410746,0
3100,94/12/16,-128,8166,379,3920,-11 5,792,2 8,2.06%,20.20%,-,49.03,50.0,49.03,49.78,0.88,1.80%,10453,519976,0
3101,94/12/15,-20,546,650,3929,97 1,790,-1 6,2.07%,20.11%,-,48.81,48.95,48.76,48.9,0.09,0.18%,1932,94484,0
3102,94/12/14,30,-1035,-1642,3832,9 5,791,2 3,2.02%,20.64%,-,49.12,49.13,48.81,48.81,-0.31,-0.63%,3914,191664,0
3103,94/12/13,-56,4428,-45,3823,75 6,789,-2 6,2.01%,20.64%,-,48.95,49.22,48.72,49.12,0.02,0.04%,5003,245783,0
3104,94/12/12,65,1942,-565,3748,24 3,791,-12 3,1.96%,21.10%,-,49.29,49.3,48.7,49.1,0.0,0.00%,3052,149592,0
3105,94/12/09,-100,1843,-296,3724,44 8,803,19 8,1.94%,21.56%,-,49.0,49.28,48.9,49.1,0.0,0.00%,3145,154423,0
3106,94/12/08,0,1861,-1224,3680,44 6,784,23 10,1.92%,21.30%,-,49.9,49.9,48.9,49.1,-0.8,-1.60%,3631,179315,0
3107,94/12/07,0,2520,1889,3636,4 9,761,-33 2,1.89%,20.93%,-,50.25,50.3,49.77,49.9,-0.4,-0.80%,5844,291694,0
3108,94/12/06,-1100,7369,1716,3632,-16 7,794,-62 10,1.87%,21.86%,-,50.15,50.3,49.91,50.3,-0.05,-0.10%,10474,524467,0
3109,94/12/05,-22,14211,49,3648,15 2,856,-38 5,1.88%,23.46%,-,49.51,50.35,49.25,50.35,1.3,2.65%,16396,813608,0
3110,94/12/02,60,3165,299,3633,-197 1,894,-10 10,1.83%,24.61%,-,49.14,49.35,49.05,49.05,0.35,0.72%,4641,228362,0
3111,94/12/01,0,259,-39,3830,34 7,904,10 0,1.93%,23.60%,-,48.79,48.8,48.5,48.7,-0.09,-0.18%,1456,70881,0
3112,94/11/30,-40,2869,-105,3796,385 7,894,10 5,1.91%,23.55%,-,48.52,48.88,48.52,48.79,0.27,0.56%,4813,234156,0
3113,94/11/29,-35,223,-190,3411,-67 6,884,23 3,1.71%,25.92%,-,48.99,48.99,48.52,48.52,-0.53,-1.08%,4027,196455,0
3114,94/11/28,-510,15382,121,3470,431 3,862,27 8,1.73%,24.84%,-,48.33,49.05,48.33,49.05,0.78,1.62%,17847,869701,0
3115,94/11/25,-81,5911,-40,3039,-126 0,835,-7 8,1.48%,27.48%,-,48.1,48.42,48.1,48.27,0.0,0.00%,6680,323031,0
3116,94/11/24,-100,4706,0,3165,-11 8,842,12 7,1.52%,26.60%,-,48.28,48.43,48.13,48.27,-0.01,-0.02%,5262,254186,0
3117,94/11/23,-265,4147,-149,3176,113 0,830,93 4,1.49%,26.13%,-,47.85,48.36,47.85,48.28,0.43,0.90%,8194,394323,0
3118,94/11/22,-39,-291,-140,3063,28 9,737,11 8,1.42%,24.06%,-,48.1,48.1,47.82,47.85,-0.34,-0.71%,4247,203411,0
3119,94/11/21,-200,11832,398,3035,106 4,726,23 10,1.40%,23.92%,-,48.25,48.5,48.18,48.19,0.04,0.08%,14418,697577,0
3120,94/11/18,16,15402,6859,2929,-89 9,703,54 1,1.34%,24.00%,-,47.8,48.39,47.8,48.15,0.66,1.39%,23340,1124593,0
3121,94/11/17,-72,966,772,3018,-80 9,649,2 4,1.38%,21.50%,-,47.8,47.89,47.01,47.49,-0.22,-0.46%,2684,127638,0
3122,94/11/16,162,2664,4434,3098,-103 5,647,13 8,1.40%,20.88%,-,47.6,48.08,47.43,47.71,0.09,0.19%,8085,387253,0
3123,94/11/15,40,1810,911,3201,-82 1,634,-3 6,1.45%,19.81%,-,48.04,48.04,47.31,47.62,-0.42,-0.87%,3895,186038,0
3124,94/11/14,-100,3748,5245,3283,-77 5,637,22 3,1.49%,19.40%,-,47.93,48.18,47.91,48.04,0.07,0.15%,9438,453677,0
3125,94/11/11,-85,11831,2700,3360,131 6,615,-45 6,1.52%,18.30%,-,47.8,47.98,47.55,47.97,0.67,1.42%,16057,767795,0
3126,94/11/10,-494,7078,4719,3229,-44 3,660,9 3,1.46%,20.44%,-,47.25,47.56,46.9,47.3,0.17,0.36%,12542,593936,0
3127,94/11/09,116,2622,2608,3273,-41 8,651,-31 8,1.48%,19.89%,-,46.33,47.2,46.27,47.13,0.8,1.73%,7795,364985,0
3128,94/11/08,100,-150,1305,3314,-53 6,682,55 10,1.50%,20.58%,-,46.32,46.45,46.31,46.33,0.01,0.02%,3451,160050,0
3129,94/11/07,-46,-582,2115,3367,-225 9,627,90 2,1.52%,18.62%,-,46.4,46.55,46.25,46.32,-0.03,-0.06%,3794,176033,0
3130,94/11/04,-300,549,3886,3592,-125 7,537,61 10,1.63%,14.95%,-,46.4,46.67,46.32,46.35,0.13,0.28%,5522,256706,0
3131,94/11/03,87,1015,234,3717,-280 2,476,47 5,1.68%,12.81%,-,46.1,46.4,45.93,46.22,0.12,0.26%,2579,119127,0
3132,94/11/02,-150,1122,5,3997,-159 1,429,49 10,1.80%,10.73%,-,45.52,46.1,45.52,46.1,0.58,1.27%,3080,141214,0
3133,94/11/01,13,46,-303,4156,-109 7,380,-2 0,1.88%,9.14%,-,45.6,45.7,45.4,45.52,0.08,0.18%,1990,90621,0
3134,94/10/31,0,62,-1658,4265,29 7,382,-16 5,1.92%,8.96%,-,44.7,45.44,44.6,45.44,0.94,2.11%,2693,120908,0
3135,94/10/28,30,-1774,-2193,4236,62 6,398,-28 3,1.91%,9.40%,-,44.56,44.7,44.15,44.5,-0.1,-0.22%,5717,253960,0
3136,94/10/27,-20,-3689,-725,4174,38 3,426,-11 8,1.89%,10.21%,-,44.57,44.8,44.2,44.6,-0.11,-0.25%,5047,224499,0
3137,94/10/26,0,-2867,23,4136,-3 0,437,36 8,1.88%,10.57%,-,44.8,44.8,44.4,44.71,-0.13,-0.29%,5327,237666,0
3138,94/10/25,0,-1706,-495,4139,3 8,401,-12 7,1.88%,9.69%,-,45.2,45.27,44.83,44.84,0.27,0.61%,3204,144298,0
3139,94/10/24,-22,-1839,-1111,4136,-71 0,413,-102 4,1.89%,9.99%,-,44.73,44.8,44.45,44.57,-0.03,-0.07%,4624,206606,0
3140,94/10/21,0,-910,-175,4207,-430 9,515,0 8,1.92%,12.24%,-,44.35,44.78,44.18,44.6,-0.19,-0.42%,2862,127616,0
3141,94/10/20,0,-604,-1935,4637,123 4,515,11 10,2.12%,11.11%,-,44.38,44.79,43.93,44.79,0.55,1.24%,7610,337659,0
3142,94/10/19,300,-6475,-7025,4514,215 9,504,-84 1,2.06%,11.17%,-,45.2,45.2,44.1,44.24,-1.26,-2.77%,14835,661572,0
3143,94/10/18,-110,-2822,-2538,4299,85 9,588,9 4,1.98%,13.68%,-,45.5,45.7,45.31,45.5,0.08,0.18%,6090,276756,0
3144,94/10/17,50,-5658,-7666,4214,115 5,579,-22 8,1.94%,13.74%,-,46.5,46.5,45.38,45.42,-0.98,-2.11%,14771,676471,0
3145,94/10/14,0,-748,-935,4099,38 1,601,0 6,1.90%,14.66%,-,46.49,46.53,46.28,46.4,0.0,0.00%,2597,120477,0
3146,94/10/13,-50,-2282,-5678,4061,79 5,601,-11 3,1.89%,14.80%,-,46.4,46.4,46.12,46.4,-0.25,-0.54%,8743,404380,0
3147,94/10/12,-2234,-3554,-3100,3982,27 6,612,-8 6,1.85%,15.37%,-,47.26,47.26,46.58,46.65,-0.75,-1.58%,11191,523613,0
3148,94/10/11,-500,-313,-205,3955,-67 3,620,-13 3,1.85%,15.68%,-,47.4,47.6,47.26,47.4,0.0,0.00%,1282,60765,0
3149,94/10/07,0,-292,-50,4022,-23 8,633,-2 8,1.88%,15.74%,-,47.3,47.68,47.3,47.4,-0.07,-0.15%,1211,57473,0
3150,94/10/06,-500,-509,-50,4045,34 6,635,22 10,1.89%,15.70%,-,47.5,47.5,47.34,47.47,-0.24,-0.50%,2495,118258,0
3151,94/10/05,-495,1800,756,4011,-15 9,613,38 2,1.88%,15.28%,-,47.82,48.0,47.68,47.71,-0.15,-0.31%,3537,169358,0
3152,94/10/04,-330,719,1597,4026,-53 7,575,20 10,1.87%,14.28%,-,47.75,47.96,47.6,47.86,0.17,0.36%,3560,170119,0
3153,94/10/03,-850,-262,2031,4079,16 2,555,-20 5,1.90%,13.61%,-,47.6,47.69,47.32,47.69,0.24,0.51%,6399,304449,0
